RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31
394849,44,"Memphis, TN",msa,TN,267825.0,259588.0,265450.0,269900.0,253700.0,275000.0,264200.0,260525.0,271000.0,266959.0,279900.0,274168.5,248329.5,279900.0,284900.0,297733.5,279900.0,297489.0,268491.5,288900.0,279900.0,290045.0,275000.0,287349.5,264906.5,283000.0,302499.5,291500.0,274900.0,286622.5,309700.0,307900.0,318250.0,309950.0,318400.0,307000.0,296450.0,298329.5,323748.0,309900.0,330000.0,335900.0,325000.0,339950.0,351150.0,385656.5,380900.0,410000.0,334900.0,348005.0,350257.5,380000.0,379797.0,368280.0,370000.0,398752.0,359900.0,366952.0,383195.0,379995.0,394900.0,421475.0,400000.0,421187.5,366400.0,363600.0,351000.0,388750.0,355000.0,368470.0,380000.0,369900.0,400990.0,367990.0,359945.0,369900.0,378900.0,353990.0,369000.0,371970.0,384450.0,391900.0,361450.0,389010.0,383507.5,357450.0,365900.0,375690.0,396447.5,389900.0,380000.0,355945.0,359925.0,416195.0
395022,45,"Richmond, VA",msa,VA,307442.5,296214.0,308000.0,279966.0,296000.0,325216.5,343624.5,334395.0,315580.0,353133.0,357621.0,356891.5,282932.5,318362.5,310020.0,300865.0,320000.0,335000.0,350000.0,360488.0,343851.0,351735.0,367340.5,350070.0,309585.0,323975.0,338522.5,302860.0,326456.0,335990.0,339000.0,342360.0,340892.0,357000.0,354375.0,357840.0,324233.0,346788.5,359528.0,369990.0,364335.0,376828.0,367795.0,374342.5,383660.0,400070.0,382425.0,384774.0,399115.0,434990.0,407690.0,419990.0,418829.5,415807.0,429397.0,448275.0,460591.0,441615.0,469900.0,401955.0,451470.0,464990.0,430850.0,466357.5,435595.0,447900.0,432690.0,456002.0,419650.0,448042.5,478678.5,468135.0,449367.5,510065.5,463327.5,495660.0,506023.0,470285.0,507500.0,487685.0,497807.5,493141.0,478070.0,490000.0,478562.5,500000.0,486187.5,481400.0,471520.0,435000.0,459797.0,407000.0,444950.0,459995.0
394807,46,"Louisville, KY",msa,KY,257730.0,258200.0,261083.5,263560.0,259000.0,284900.0,278020.0,260000.0,278925.0,265200.0,298615.0,271500.0,307940.0,278900.0,279220.0,277031.0,271027.5,274549.5,289706.0,267450.0,262805.0,275808.5,295000.0,291718.0,257190.5,294943.5,270779.5,277570.0,279191.0,295680.0,295000.0,291000.0,302445.0,285642.0,305000.0,294900.0,302717.0,271080.0,307950.0,299900.0,298915.0,316628.0,320000.0,335900.0,340176.0,334180.0,362145.5,338737.5,332715.0,339450.0,332900.0,342900.0,344845.0,344272.0,355760.0,361705.0,351340.0,374345.0,377450.0,339945.0,349990.0,349550.0,328691.0,349925.0,359450.0,357400.0,354225.0,343495.0,322350.0,352495.0,377198.5,363536.0,349900.0,313778.33499999996,345559.5,344900.0,359572.5,340810.0,342990.0,334287.0,339900.0,372180.0,352745.0,352450.0,342990.0,329950.0,350000.0,329190.0,387450.0,360542.5,349990.0,384900.0,343000.0,359735.0
394910,47,"New Orleans, LA",msa,LA,201753.5,190000.0,203450.0,219750.0,220250.0,228597.5,224475.0,233000.0,231565.0,232500.0,258500.0,230000.0,211525.0,206500.0,221450.0,214000.0,239900.0,229900.0,238900.0,235900.0,247500.0,239950.0,246900.0,250500.0,234950.0,227000.0,243750.0,253597.5,246765.0,255000.0,259900.0,260000.0,268000.0,279000.0,299900.0,295000.0,259225.0,284275.5,281950.0,286900.0,269999.5,281950.0,298089.5,294900.0,334000.0,330000.0,307300.0,319000.0,304950.0,297950.0,312450.0,315000.0,315000.0,330900.0,292902.5,315000.0,310000.0,314950.0,300450.0,290000.0,269150.0,275907.5,282270.0,300000.0,280000.0,315000.0,279855.0,283000.0,277760.0,292000.0,276977.5,279450.0,287500.0,305350.0,325500.0,293720.0,353320.0,299125.0,309770.0,311102.5,316577.5,309472.5,328630.0,312080.0,331150.0,344500.0,318250.0,298024.0,298945.0,304460.0,304900.0,279990.0,310900.0,316112.5
395053,48,"Salt Lake City, UT",msa,UT,387671.0,384440.0,396054.0,399144.0,382000.0,372220.0,392550.5,399025.0,403201.0,391873.0,386413.0,417137.0,413732.0,388072.0,390920.0,394287.5,397068.0,385457.0,380830.0,407153.5,387896.0,387751.5,396598.0,412710.5,409005.0,404227.0,408560.0,409049.0,422461.5,425208.0,423370.5,431648.0,434915.0,432144.0,427813.0,429325.0,416249.0,439599.0,443654.5,440649.0,420000.0,442531.0,469755.5,495553.0,507000.0,550500.0,566646.0,554539.0,560000.0,550000.0,530907.0,600000.0,624344.0,604232.0,600000.0,592945.5,601418.5,615000.0,608000.0,570813.0,530000.0,605000.0,532600.0,503995.0,580000.0,525000.0,546450.0,505526.0,527158.0,556605.0,529285.0,512879.5,514725.0,486023.5,527268.0,515995.0,518509.0,499990.0,490699.0,528643.0,517490.0,536495.0,529285.0,567351.0,550911.0,537900.0,531053.5,586672.0,522000.0,548700.0,559500.0,552672.0,557130.0,534703.0
394388,51,"Birmingham, AL",msa,AL,240775.0,255575.0,239900.0,249850.0,249850.0,260875.0,250197.5,264298.0,276500.0,266498.5,266174.0,277000.0,280409.5,250650.0,245000.0,263727.5,255940.0,259000.0,258495.0,279220.0,272865.0,275950.0,285747.5,242650.0,243100.0,263300.0,269900.0,263300.0,278921.0,275128.0,294720.0,264400.0,296900.0,300622.5,309079.0,309710.5,314500.0,296901.5,309372.5,298300.0,314842.5,288000.0,300190.0,302800.0,310165.0,286630.0,301495.0,317095.0,356330.0,330000.0,327680.0,359080.0,379850.0,369500.0,371323.0,387900.0,403488.0,410450.0,388490.0,381194.0,377900.0,312500.0,339900.0,369900.0,366376.0,319600.0,329900.0,316744.5,334900.0,334900.0,365900.0,364287.5,341642.5,329294.5,334992.5,331906.0,339102.5,343850.0,349090.0,354900.0,349292.5,361978.0,360500.0,340795.0,318671.0,320000.0,321365.0,364045.0,333905.0,347935.0,349900.0,352701.5,354624.5,369642.0
394640,53,"Grand Rapids, MI",msa,MI,249900.0,250000.0,266500.0,257250.0,259900.0,292197.0,275000.0,299640.0,312500.0,299900.0,309900.0,321521.5,290000.0,316500.0,304996.5,275950.0,295000.0,275000.0,296950.0,266400.0,322336.5,316262.5,315000.0,326750.0,267900.0,254950.0,295000.0,312400.0,285000.0,294900.0,323604.5,309950.0,324938.0,305407.5,329000.0,325225.0,306265.0,309900.0,333446.0,322350.0,342710.0,344695.0,354100.02,360550.0,385000.0,394900.0,399900.0,382450.0,379900.0,375000.0,381500.0,367386.0,396685.0,422995.0,390006.5,430959.0,423950.0,399900.0,422317.0,440400.0,436387.5,408180.0,418225.0,420375.0,458700.0,414900.0,400000.0,409900.0,431500.0,415000.0,435000.0,437950.0,406284.5,420000.0,415000.0,439900.0,425000.0,450000.0,489392.0,435000.0,480000.0,445065.0,425000.0,447500.0,432450.0,439900.0,468092.5,464900.0,479900.0,445807.5,429900.0,514467.0,535000.0,444900.0
395167,54,"Tucson, AZ",msa,AZ,284148.0,273650.5,279714.0,294807.0,297707.0,298149.0,298679.0,281415.5,288770.0,295694.0,289980.5,288490.5,290349.0,297033.0,289995.0,288463.0,305250.5,286914.0,291500.0,302489.0,292845.0,300748.0,299270.0,299892.0,296945.0,300932.5,301304.5,313457.0,317958.0,295000.0,296260.0,315302.0,313986.0,313501.5,307345.0,325063.0,317457.5,328845.0,332042.0,325000.0,347671.5,350065.0,347996.0,355128.0,364423.5,361439.0,369091.0,380490.0,375990.0,397358.5,400385.0,396368.0,404557.0,408608.0,395430.0,385321.0,395140.0,403200.0,413490.0,405732.5,409441.5,424822.0,415000.0,416097.0,451087.0,424990.0,422873.5,414275.5,409990.0,424000.0,398990.0,411990.0,412889.5,399990.0,401450.0,420000.0,424200.0,403400.0,399990.0,404950.0,384260.0,386330.0,387715.0,395490.0,417570.0,406470.0,398830.0,387442.0,396807.0,384990.0,374990.0,377000.0,390965.0,388005.0
753924,55,"Urban Honolulu, HI",msa,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950030.0,899999.0,1108665.0,1055717.5,930000.0,686080.0,682475.0,730445.0,736500.0,1023000.0
395169,56,"Tulsa, OK",msa,OK,213000.0,236500.0,234500.0,210000.0,212500.0,212000.0,228766.0,224000.0,243895.0,243000.0,225000.0,249250.0,219000.0,221363.0,219999.5,225892.5,251949.5,257250.0,217092.0,231000.0,238000.0,250000.0,279900.0,230711.0,214000.0,239500.0,236537.5,258750.0,248338.0,280500.0,269900.0,282000.0,283500.0,284000.0,295000.0,295000.0,285000.0,296500.0,299000.0,275813.0,347900.0,308067.0,307422.0,325000.0,328500.0,309950.0,310675.0,319950.0,331295.0,302900.0,337500.0,354279.0,335000.0,359000.0,393500.0,389993.5,443840.0,358900.0,434850.0,471683.70499999996,380027.0,365800.0,353000.0,375450.0,357930.0,346000.0,344745.0,367891.0,373874.0,370000.0,363497.5,337418.5,338990.0,364977.0,369000.0,364000.0,367886.5,389564.5,354900.0,368720.0,374990.0,383936.5,382645.0,344731.0,390000.0,449903.0,328750.0,325950.0,370000.0,439950.0,345500.0,328605.0,330005.0,332000.0
